0	-0.8131776715679102
1	6.160827731939781
2	3.319178796350116
3	-1.601664874455771
4	4.795377365684948
5	3.4000287560472926
6	0.25726692464745626
7	4.0149154073996725
8	3.5065951899837566
9	2.559221841296707
10	1.423307253443307
11	3.5750215558185223
12	4.905378581391622
13	-3.6456365098715873
14	3.541019460053553
15	47.97857600493968
16	20.706204161774643
17	3.3618228767497644
18	-3.384153342355582
19	4.515947572083901
20	3.0318401934467984
21	0.48319666322978067
22	2.9452004113898713
23	2.586985330497015
24	0.0
25	0.22861034772742267
26	2.8654671300083785
27	1.9367906678018079
28	-0.7205602031117515
29	4.2053472681735675
30	1.5131470714957553
31	-5.871461772099554
32	1.1937357808131124
33	1.2194797944078595
34	1.0287772915031077
35	2.916496748642871
36	1.0866023660088444
37	1.018363562741294
38	2.794345867018671
39	1.1024177861821534
40	1.4997441026934193
41	1.3892057141077552
42	1.2171633069216918
43	0.8119218622978932
44	0.9017915673042796
45	1.3600451470732264
46	1.4561428331707165
47	0.1550525160178977
48	1.4621063734141344
49	0.0
50	1.3507560790190816
51	-0.479481479865393
52	1.4621063734141342
53	0.6166743186226393
54	0.037789286975119296
55	1.3600451470732264
56	0.9995964900769835
57	0.5565981358309349
58	1.2171633069216918
59	0.8110772260189423
60	1.0423284212594357
61	1.1024177861821531
62	0.8033263800783725
63	1.886638673988288
64	1.0866023660088444
65	2.6627614196246867
66	1.1798831728166537
67	1.21947979440786
68	-1.7678093717617478
69	5.230036649112487
70	1.5131470714957556
71	1.1246290991020105
72	3.848775809500352
73	1.9367906678018079
74	0.0
75	0.22861034772742256
76	2.925074929143998
77	2.586985330497015
78	-1.3133565221873422
79	2.45304488326196
80	3.031840193446799
81	-3.482717282564682
82	3.994904989440456
83	3.3618228767497653
84	63.12000188768968
85	-1.446459587595221
86	3.541019460053553
87	6.100054366731197
88	0.8810170859088857
89	3.5750215558185223
90	2.8291656314601394
91	3.270704487103433
92	3.5065951899837566
93	0.4898898102151647
94	4.602651523666931
95	3.4000287560472926
96	-1.0369384843137996
97	5.772710587474686
98	3.3191787963501156
99	0.0
